Mass,SOM category,C,H,O,S,N,P
334.0602112,tannin-like,12,17,8,1,1,0
347.0649761,tannin-like,12,17,8,0,2,1
330.0942881,tannin-like,12,17,8,0,3,0
319.0588281,tannin-like,12,17,8,0,0,1
351.0308992,tannin-like,12,17,8,1,0,1
346.0892027,tannin-like,12,17,9,0,3,0
335.0537427,tannin-like,12,17,9,0,0,1
367.0258138,tannin-like,12,17,9,1,0,1
321.0827203,carbohydrate-like,12,18,10,0,0,0
349.0888683,carbohydrate-like,12,18,10,0,2,0
413.0330107,carbohydrate-like,12,18,10,2,2,0
353.0547915,carbohydrate-like,12,18,10,1,0,0
337.0776349,carbohydrate-like,12,18,11,0,0,0
429.0279253,carbohydrate-like,12,18,11,2,2,0
353.0725496,carbohydrate-like,12,18,12,0,0,0
445.0228399,carbohydrate-like,12,18,12,2,2,0
385.0446207,carbohydrate-like,12,18,12,1,0,0
414.0443002,unclassified,12,18,13,0,1,1
461.0177545,unclassified,12,18,13,2,2,0
401.0395354,unclassified,12,18,13,1,0,0
430.0392148,unclassified,12,18,14,0,1,1
237.124466,lipid-like,12,18,3,0,2,0
241.0903892,lipid-like,12,18,3,1,0,0
253.1193806,protein-like,12,18,4,0,2,0
362.040359,protein-like,12,18,4,2,3,1
257.0853038,protein-like,12,18,4,1,0,0
269.1142952,protein-like,12,18,5,0,2,0
378.0352736,protein-like,12,18,5,2,3,1
273.0802184,protein-like,12,18,5,1,0,0
302.0798978,protein-like,12,18,6,0,1,1
285.1092099,protein-like,12,18,6,0,2,0
317.081281,protein-like,12,18,6,1,2,0
394.0301882,protein-like,12,18,6,2,3,1
289.075133,protein-like,12,18,6,1,0,0
301.1041245,aminosugar-like,12,18,7,0,2,0
333.0761956,aminosugar-like,12,18,7,1,2,0
346.0809605,aminosugar-like,12,18,7,0,3,1
410.0251028,aminosugar-like,12,18,7,2,3,1
305.0700476,aminosugar-like,12,18,7,1,0,0
334.0697271,aminosugar-like,12,18,8,0,1,1
317.0990391,aminosugar-like,12,18,8,0,2,0
381.0431814,aminosugar-like,12,18,8,2,2,0
321.0649623,aminosugar-like,12,18,8,1,0,0
350.0646417,carbohydrate-like,12,18,9,0,1,1
333.0939537,carbohydrate-like,12,18,9,0,2,0
397.0380961,carbohydrate-like,12,18,9,2,2,0
442.0149321,carbohydrate-like,12,18,9,2,3,1
337.0598769,carbohydrate-like,12,18,9,1,0,0
413.0425265,carbohydrate-like,12,19,10,1,2,1
353.0643074,carbohydrate-like,12,19,10,0,0,1
385.0363785,carbohydrate-like,12,19,10,1,0,1
352.088534,carbohydrate-like,12,19,11,0,1,0
429.0374412,carbohydrate-like,12,19,11,1,2,1
369.059222,carbohydrate-like,12,19,11,0,0,1
368.0834486,carbohydrate-like,12,19,12,0,1,0
445.0323558,carbohydrate-like,12,19,12,1,2,1
385.0541366,carbohydrate-like,12,19,12,0,0,1
461.0272704,unclassified,12,19,13,1,2,1
401.0490512,unclassified,12,19,13,0,0,1
464.9931936,unclassified,12,19,13,2,0,1
445.0501138,unclassified,12,19,14,0,2,1
477.022185,unclassified,12,19,14,1,2,1
417.0439658,unclassified,12,19,14,0,0,1
333.0501954,lipid-like,12,19,3,2,2,1
240.1241316,protein-like,12,19,4,0,1,0
349.04511,protein-like,12,19,4,2,2,1
256.1190463,protein-like,12,19,5,0,1,0
320.0631886,protein-like,12,19,5,2,1,0
365.0400246,protein-like,12,19,5,2,2,1
284.1251943,protein-like,12,19,5,0,3,0
272.1139609,protein-like,12,19,6,0,1,0
304.0860321,protein-like,12,19,6,1,1,0
317.0907969,protein-like,12,19,6,0,2,1
381.0349392,protein-like,12,19,6,2,2,1
300.1201089,protein-like,12,19,6,0,3,0
289.0846489,protein-like,12,19,6,0,0,1
320.0809467,aminosugar-like,12,19,7,1,1,0
333.0857115,aminosugar-like,12,19,7,0,2,1
397.0298539,aminosugar-like,12,19,7,2,2,1
316.1150235,aminosugar-like,12,19,7,0,3,0
380.0591659,aminosugar-like,12,19,7,2,3,0
305.0795635,aminosugar-like,12,19,7,0,0,1
336.0758613,aminosugar-like,12,19,8,1,1,0
349.0806261,aminosugar-like,12,19,8,0,2,1
332.1099381,aminosugar-like,12,19,8,0,3,0
396.0540805,aminosugar-like,12,19,8,2,3,0
337.0693927,carbohydrate-like,12,19,9,0,0,1
369.0414639,carbohydrate-like,12,19,9,1,0,1
401.0135351,carbohydrate-like,12,19,9,2,0,1
323.0983704,carbohydrate-like,12,20,10,0,0,0
368.0752064,carbohydrate-like,12,20,10,0,1,1
351.1045184,carbohydrate-like,12,20,10,0,2,0
415.0486607,carbohydrate-like,12,20,10,2,2,0
355.0704416,carbohydrate-like,12,20,10,1,0,0
339.093285,carbohydrate-like,12,20,11,0,0,0
384.070121,carbohydrate-like,12,20,11,0,1,1
367.099433,carbohydrate-like,12,20,11,0,2,0
431.0435754,carbohydrate-like,12,20,11,2,2,0
355.0881996,carbohydrate-like,12,20,12,0,0,0
383.0943476,carbohydrate-like,12,20,12,0,2,0
447.03849,carbohydrate-like,12,20,12,2,2,0
428.0711836,carbohydrate-like,12,20,12,0,3,1
492.015326,carbohydrate-like,12,20,12,2,3,1
387.0602708,carbohydrate-like,12,20,12,1,0,0
463.0334046,unclassified,12,20,13,2,2,0
403.0551854,unclassified,12,20,13,1,0,0
432.0548649,unclassified,12,20,14,0,1,1
479.0283192,unclassified,12,20,14,2,2,0
288.0828752,lipid-like,12,20,3,1,1,1
348.0610944,lipid-like,12,20,3,2,3,1
255.1350307,protein-like,12,20,4,0,2,0
364.056009,protein-like,12,20,4,2,3,1
259.1009538,protein-like,12,20,4,1,0,0
271.1299453,protein-like,12,20,5,0,2,0
316.1067813,protein-like,12,20,5,0,3,1
380.0509237,protein-like,12,20,5,2,3,1
275.0958685,protein-like,12,20,5,1,0,0
287.1248599,protein-like,12,20,6,0,2,0
319.0969311,protein-like,12,20,6,1,2,0
332.1016959,protein-like,12,20,6,0,3,1
396.0458383,protein-like,12,20,6,2,3,1
291.0907831,protein-like,12,20,6,1,0,0
320.0904625,aminosugar-like,12,20,7,0,1,1
303.1197745,aminosugar-like,12,20,7,0,2,0
335.0918457,aminosugar-like,12,20,7,1,2,0
307.0856977,aminosugar-like,12,20,7,1,0,0
336.0853772,aminosugar-like,12,20,8,0,1,1
319.1146892,aminosugar-like,12,20,8,0,2,0
351.0867603,aminosugar-like,12,20,8,1,2,0
383.0588315,aminosugar-like,12,20,8,2,2,0
323.0806123,aminosugar-like,12,20,8,1,0,0
307.1034558,carbohydrate-like,12,20,9,0,0,0
352.0802918,carbohydrate-like,12,20,9,0,1,1
335.1096038,carbohydrate-like,12,20,9,0,2,0
399.0537461,carbohydrate-like,12,20,9,2,2,0
339.0755269,carbohydrate-like,12,20,9,1,0,0
370.0813406,carbohydrate-like,12,21,10,1,1,0
415.0581766,carbohydrate-like,12,21,10,1,2,1
355.0799574,carbohydrate-like,12,21,10,0,0,1
387.0520286,carbohydrate-like,12,21,10,1,0,1
354.104184,carbohydrate-like,12,21,11,0,1,0
431.0530912,carbohydrate-like,12,21,11,1,2,1
463.0251624,carbohydrate-like,12,21,11,2,2,1
371.074872,carbohydrate-like,12,21,11,0,0,1
435.0190144,carbohydrate-like,12,21,11,2,0,1
370.0990987,carbohydrate-like,12,21,12,0,1,0
447.0480058,carbohydrate-like,12,21,12,1,2,1
387.0697867,carbohydrate-like,12,21,12,0,0,1
451.013929,carbohydrate-like,12,21,12,2,0,1
386.0940133,unclassified,12,21,13,0,1,0
463.0429205,unclassified,12,21,13,1,2,1
403.0647013,unclassified,12,21,13,0,0,1
467.0088436,unclassified,12,21,13,2,0,1
479.0378351,unclassified,12,21,14,1,2,1
511.0099063,unclassified,12,21,14,2,2,1
419.0596159,unclassified,12,21,14,0,0,1
451.0316871,unclassified,12,21,14,1,0,1
483.0037582,unclassified,12,21,14,2,0,1
319.0709308,lipid-like,12,21,2,2,2,1
226.1448671,lipid-like,12,21,3,0,1,0
335.0658454,lipid-like,12,21,3,2,2,1
351.0607601,protein-like,12,21,4,2,2,1
270.1459297,protein-like,12,21,4,0,3,0
303.1115323,protein-like,12,21,5,0,2,1
367.0556747,protein-like,12,21,5,2,2,1
286.1408443,protein-like,12,21,5,0,3,0
275.1053843,protein-like,12,21,5,0,0,1
306.1016821,protein-like,12,21,6,1,1,0
319.1064469,protein-like,12,21,6,0,2,1
383.0505893,protein-like,12,21,6,2,2,1
302.135759,protein-like,12,21,6,0,3,0
334.1078301,protein-like,12,21,6,1,3,0
322.0965967,aminosugar-like,12,21,7,1,1,0
335.1013616,aminosugar-like,12,21,7,0,2,1
399.0455039,aminosugar-like,12,21,7,2,2,1
318.1306736,aminosugar-like,12,21,7,0,3,0
307.0952136,aminosugar-like,12,21,7,0,0,1
351.0962762,aminosugar-like,12,21,8,0,2,1
339.0850428,carbohydrate-like,12,21,9,0,0,1
371.057114,carbohydrate-like,12,21,9,1,0,1
325.1140205,carbohydrate-like,12,22,10,0,0,0
370.0908565,carbohydrate-like,12,22,10,0,1,1
434.0349988,carbohydrate-like,12,22,10,2,1,1
353.1201685,carbohydrate-like,12,22,10,0,2,0
417.0643108,carbohydrate-like,12,22,10,2,2,0
357.0860916,carbohydrate-like,12,22,10,1,0,0
341.1089351,carbohydrate-like,12,22,11,0,0,0
386.0857711,carbohydrate-like,12,22,11,0,1,1
450.0299134,carbohydrate-like,12,22,11,2,1,1
369.1150831,carbohydrate-like,12,22,11,0,2,0
433.0592254,carbohydrate-like,12,22,11,2,2,0
373.0810062,carbohydrate-like,12,22,11,1,0,0
405.0530774,carbohydrate-like,12,22,11,2,0,0
466.024828,carbohydrate-like,12,22,12,2,1,1
385.1099977,carbohydrate-like,12,22,12,0,2,0
449.05414,carbohydrate-like,12,22,12,2,2,0
389.0759209,carbohydrate-like,12,22,12,1,0,0
418.0756003,unclassified,12,22,13,0,1,1
482.0197427,unclassified,12,22,13,2,1,1
465.0490547,unclassified,12,22,13,2,2,0
389.0936789,unclassified,12,22,14,0,0,0
434.0705149,unclassified,12,22,14,0,1,1
498.0146573,unclassified,12,22,14,2,1,1
481.0439693,unclassified,12,22,14,2,2,0
421.0657501,unclassified,12,22,14,1,0,0
453.0378213,unclassified,12,22,14,2,0,0
286.1326021,lipid-like,12,22,3,0,3,1
350.0767445,lipid-like,12,22,3,2,3,1
245.1216893,lipid-like,12,22,3,1,0,0
257.1506807,protein-like,12,22,4,0,2,0
302.1275167,protein-like,12,22,4,0,3,1
366.0716591,protein-like,12,22,4,2,3,1
261.1166039,protein-like,12,22,4,1,0,0
290.1162834,protein-like,12,22,5,0,1,1
273.1455954,protein-like,12,22,5,0,2,0
305.1176665,protein-like,12,22,5,1,2,0
318.1224314,protein-like,12,22,5,0,3,1
382.0665737,protein-like,12,22,5,2,3,1
277.1115185,protein-like,12,22,5,1,0,0
289.14051,protein-like,12,22,6,0,2,0
334.117346,protein-like,12,22,6,0,3,1
293.1064331,protein-like,12,22,6,1,0,0
322.1061126,aminosugar-like,12,22,7,0,1,1
305.1354246,aminosugar-like,12,22,7,0,2,0
293.1241912,aminosugar-like,12,22,8,0,0,0
338.1010272,aminosugar-like,12,22,8,0,1,1
385.0744816,aminosugar-like,12,22,8,2,2,0
366.1071752,aminosugar-like,12,22,8,0,3,1
325.0962624,aminosugar-like,12,22,8,1,0,0
309.1191058,carbohydrate-like,12,22,9,0,0,0
354.0959418,carbohydrate-like,12,22,9,0,1,1
401.0693962,carbohydrate-like,12,22,9,2,2,0
341.091177,carbohydrate-like,12,22,9,1,0,0
372.0969907,carbohydrate-like,12,23,10,1,1,0
417.0738267,carbohydrate-like,12,23,10,1,2,1
449.0458978,carbohydrate-like,12,23,10,2,2,1
357.0956075,carbohydrate-like,12,23,10,0,0,1
356.1198341,carbohydrate-like,12,23,11,0,1,0
388.0919053,carbohydrate-like,12,23,11,1,1,0
433.0687413,carbohydrate-like,12,23,11,1,2,1
465.0408125,carbohydrate-like,12,23,11,2,2,1
373.0905221,carbohydrate-like,12,23,11,0,0,1
437.0346645,carbohydrate-like,12,23,11,2,0,1
449.0636559,carbohydrate-like,12,23,12,1,2,1
481.0357271,carbohydrate-like,12,23,12,2,2,1
389.0854367,carbohydrate-like,12,23,12,0,0,1
453.0295791,carbohydrate-like,12,23,12,2,0,1
388.1096633,unclassified,12,23,13,0,1,0
433.0864994,unclassified,12,23,13,0,2,1
465.0585705,unclassified,12,23,13,1,2,1
497.0306417,unclassified,12,23,13,2,2,1
405.0803513,unclassified,12,23,13,0,0,1
469.0244937,unclassified,12,23,13,2,0,1
449.081414,unclassified,12,23,14,0,2,1
481.0534851,unclassified,12,23,14,1,2,1
513.0255563,unclassified,12,23,14,2,2,1
421.075266,unclassified,12,23,14,0,0,1
485.0194083,unclassified,12,23,14,2,0,1
321.0865809,lipid-like,12,23,2,2,2,1
337.0814955,lipid-like,12,23,3,2,2,1
353.0764101,protein-like,12,23,4,2,2,1
272.1615798,protein-like,12,23,4,0,3,0
304.133651,protein-like,12,23,4,1,3,0
260.1503464,protein-like,12,23,5,0,1,0
292.1224176,protein-like,12,23,5,1,1,0
369.0713247,protein-like,12,23,5,2,2,1
288.1564944,protein-like,12,23,5,0,3,0
309.0931056,protein-like,12,23,5,1,0,1
276.145261,protein-like,12,23,6,0,1,0
353.0941682,protein-like,12,23,6,1,2,1
385.0662394,protein-like,12,23,6,2,2,1
304.151409,protein-like,12,23,6,0,3,0
337.1170116,aminosugar-like,12,23,7,0,2,1
401.061154,aminosugar-like,12,23,7,2,2,1
384.090466,aminosugar-like,12,23,7,2,3,0
373.055006,aminosugar-like,12,23,7,2,0,1
340.1071614,aminosugar-like,12,23,8,1,1,0
353.1119263,aminosugar-like,12,23,8,0,2,1
417.0560686,aminosugar-like,12,23,8,2,2,1
336.1412383,aminosugar-like,12,23,8,0,3,0
352.1361529,carbohydrate-like,12,23,9,0,3,0
341.1006929,carbohydrate-like,12,23,9,0,0,1
372.1065065,carbohydrate-like,12,24,10,0,1,1
436.0506489,carbohydrate-like,12,24,10,2,1,1
419.0799609,carbohydrate-like,12,24,10,2,2,0
388.1014211,carbohydrate-like,12,24,11,0,1,1
452.0455635,carbohydrate-like,12,24,11,2,1,1
435.0748755,carbohydrate-like,12,24,11,2,2,0
375.0966563,carbohydrate-like,12,24,11,1,0,0
468.0404781,carbohydrate-like,12,24,12,2,1,1
387.1256478,carbohydrate-like,12,24,12,0,2,0
451.0697901,carbohydrate-like,12,24,12,2,2,0
391.0915709,carbohydrate-like,12,24,12,1,0,0
423.0636421,carbohydrate-like,12,24,12,2,0,0
484.0353927,unclassified,12,24,13,2,1,1
467.0647047,unclassified,12,24,13,2,2,0
436.086165,unclassified,12,24,14,0,1,1
500.0303073,unclassified,12,24,14,2,1,1
483.0596194,unclassified,12,24,14,2,2,0
243.1714162,lipid-like,12,24,3,0,2,0
368.0873092,protein-like,12,24,4,2,3,1
263.132254,protein-like,12,24,4,1,0,0
292.1319334,protein-like,12,24,5,0,1,1
320.1380814,protein-like,12,24,5,0,3,1
384.0822238,protein-like,12,24,5,2,3,1
263.150012,protein-like,12,24,6,0,0,0
336.1329961,protein-like,12,24,6,0,3,1
400.0771384,protein-like,12,24,6,2,3,1
295.1220832,protein-like,12,24,6,1,0,0
324.1217627,aminosugar-like,12,24,7,0,1,1
352.1279107,aminosugar-like,12,24,7,0,3,1
311.1169978,aminosugar-like,12,24,7,1,0,0
340.1166773,aminosugar-like,12,24,8,0,1,1
368.1228253,aminosugar-like,12,24,8,0,3,1
327.1119125,aminosugar-like,12,24,8,1,0,0
343.1068271,carbohydrate-like,12,24,9,1,0,0
307.1073163,lipid-like,12,25,1,2,2,1
374.1126407,carbohydrate-like,12,25,10,1,1,0
419.0894767,carbohydrate-like,12,25,10,1,2,1
451.0615479,carbohydrate-like,12,25,10,2,2,1
370.1467176,carbohydrate-like,12,25,10,0,3,0
359.1112575,carbohydrate-like,12,25,10,0,0,1
358.1354842,carbohydrate-like,12,25,11,0,1,0
435.0843914,carbohydrate-like,12,25,11,1,2,1
467.0564625,carbohydrate-like,12,25,11,2,2,1
375.1061722,carbohydrate-like,12,25,11,0,0,1
439.0503145,carbohydrate-like,12,25,11,2,0,1
374.1303988,carbohydrate-like,12,25,12,0,1,0
451.079306,carbohydrate-like,12,25,12,1,2,1
483.0513771,carbohydrate-like,12,25,12,2,2,1
391.1010868,carbohydrate-like,12,25,12,0,0,1
455.0452291,carbohydrate-like,12,25,12,2,0,1
390.1253134,unclassified,12,25,13,0,1,0
467.0742206,unclassified,12,25,13,1,2,1
499.0462918,unclassified,12,25,13,2,2,1
407.0960014,unclassified,12,25,13,0,0,1
471.0401438,unclassified,12,25,13,2,0,1
451.097064,unclassified,12,25,14,0,2,1
515.0412064,unclassified,12,25,14,2,2,1
423.090916,unclassified,12,25,14,0,0,1
487.0350584,unclassified,12,25,14,2,0,1
323.1022309,lipid-like,12,25,2,2,2,1
339.0971456,lipid-like,12,25,3,2,2,1
278.143153,protein-like,12,25,4,1,1,0
355.0920602,protein-like,12,25,4,2,2,1
294.1380676,protein-like,12,25,5,1,1,0
371.0869748,protein-like,12,25,5,2,2,1
279.1366844,protein-like,12,25,5,0,0,1
311.1087556,protein-like,12,25,5,1,0,1
355.1098183,protein-like,12,25,6,1,2,1
387.0818894,protein-like,12,25,6,2,2,1
370.1112014,protein-like,12,25,6,2,3,0
295.1315991,protein-like,12,25,6,0,0,1
339.1326617,aminosugar-like,12,25,7,0,2,1
371.1047329,aminosugar-like,12,25,7,1,2,1
403.076804,aminosugar-like,12,25,7,2,2,1
354.1340449,aminosugar-like,12,25,7,1,3,0
311.1265137,aminosugar-like,12,25,7,0,0,1
310.1507403,aminosugar-like,12,25,8,0,1,0
355.1275763,aminosugar-like,12,25,8,0,2,1
435.0666333,carbohydrate-like,12,25,9,2,2,1
354.1518029,carbohydrate-like,12,25,9,0,3,0
343.1163429,carbohydrate-like,12,25,9,0,0,1
438.0662989,carbohydrate-like,12,26,10,2,1,1
421.0956109,carbohydrate-like,12,26,10,2,2,0
361.1173918,carbohydrate-like,12,26,10,1,0,0
454.0612136,carbohydrate-like,12,26,11,2,1,1
377.1123064,carbohydrate-like,12,26,11,1,0,0
470.0561282,carbohydrate-like,12,26,12,2,1,1
453.0854402,carbohydrate-like,12,26,12,2,2,0
498.0622762,carbohydrate-like,12,26,12,2,3,1
393.107221,carbohydrate-like,12,26,12,1,0,0
486.0510428,unclassified,12,26,13,2,1,1
469.0803548,unclassified,12,26,13,2,2,0
514.0571908,unclassified,12,26,13,2,3,1
409.1021356,unclassified,12,26,13,1,0,0
438.1018151,unclassified,12,26,14,0,1,1
502.0459574,unclassified,12,26,14,2,1,1
530.0521054,unclassified,12,26,14,2,3,1
354.1258027,protein-like,12,26,5,1,3,1
310.1424981,protein-like,12,26,6,0,1,1
338.1486461,protein-like,12,26,6,0,3,1
370.1207173,protein-like,12,26,6,1,3,1
297.1377333,protein-like,12,26,6,1,0,0
326.1374127,aminosugar-like,12,26,7,0,1,1
354.1435607,aminosugar-like,12,26,7,0,3,1
342.1323273,aminosugar-like,12,26,8,0,1,1
370.1384754,aminosugar-like,12,26,8,0,3,1
358.127242,carbohydrate-like,12,26,9,0,1,1
386.13339,carbohydrate-like,12,26,9,0,3,1
345.1224771,carbohydrate-like,12,26,9,1,0,0
309.1229664,lipid-like,12,27,1,2,2,1
344.1562196,unclassified,12,27,10,0,1,0
421.1051268,unclassified,12,27,10,1,2,1
453.077198,unclassified,12,27,10,2,2,1
361.1269076,unclassified,12,27,10,0,0,1
392.1232054,unclassified,12,27,11,1,1,0
469.0721126,unclassified,12,27,11,2,2,1
377.1218222,unclassified,12,27,11,0,0,1
441.0659646,unclassified,12,27,11,2,0,1
440.0901912,unclassified,12,27,12,2,1,0
421.1228849,unclassified,12,27,12,0,2,1
485.0670272,unclassified,12,27,12,2,2,1
393.1167369,unclassified,12,27,12,0,0,1
425.088808,unclassified,12,27,12,1,0,1
457.0608792,unclassified,12,27,12,2,0,1
437.1177995,unclassified,12,27,13,0,2,1
501.0619418,unclassified,12,27,13,2,2,1
409.1116515,unclassified,12,27,13,0,0,1
473.0557938,unclassified,12,27,13,2,0,1
517.0568564,unclassified,12,27,14,2,2,1
425.1065661,unclassified,12,27,14,0,0,1
489.0507084,unclassified,12,27,14,2,0,1
325.117881,lipid-like,12,27,2,2,2,1
341.1127956,lipid-like,12,27,3,2,2,1
357.1077103,protein-like,12,27,4,2,2,1
265.1574199,protein-like,12,27,4,0,0,1
373.1026249,protein-like,12,27,5,2,2,1
281.1523345,protein-like,12,27,5,0,0,1
313.1244057,protein-like,12,27,5,1,0,1
280.1765611,protein-like,12,27,6,0,1,0
389.0975395,protein-like,12,27,6,2,2,1
372.1268515,protein-like,12,27,6,2,3,0
296.1714758,unclassified,12,27,7,0,1,0
405.0924541,unclassified,12,27,7,2,2,1
313.1421638,unclassified,12,27,7,0,0,1
312.1663904,unclassified,12,27,8,0,1,0
389.1152976,unclassified,12,27,8,1,2,1
421.0873687,unclassified,12,27,8,2,2,1
329.1370784,unclassified,12,27,8,0,0,1
328.161305,unclassified,12,27,9,0,1,0
437.0822834,unclassified,12,27,9,2,2,1
345.131993,unclassified,12,27,9,0,0,1
440.081949,unclassified,12,28,10,2,1,1
423.111261,unclassified,12,28,10,2,2,0
456.0768636,unclassified,12,28,11,2,1,1
472.0717782,unclassified,12,28,12,2,1,1
488.0666929,unclassified,12,28,13,2,1,1
440.1174651,unclassified,12,28,14,0,1,1
504.0616075,unclassified,12,28,14,2,1,1
532.0677555,unclassified,12,28,14,2,3,1
407.1163464,unclassified,12,28,9,2,2,0
311.1386165,lipid-like,12,29,1,2,2,1
455.092848,unclassified,12,29,10,2,2,1
471.0877627,unclassified,12,29,11,2,2,1
454.1170747,unclassified,12,29,11,2,3,0
423.1385349,unclassified,12,29,12,0,2,1
455.1106061,unclassified,12,29,12,1,2,1
487.0826773,unclassified,12,29,12,2,2,1
439.1334495,unclassified,12,29,13,0,2,1
503.0775919,unclassified,12,29,13,2,2,1
519.0725065,unclassified,12,29,14,2,2,1
327.1335311,lipid-like,12,29,2,2,2,1
343.1284457,lipid-like,12,29,3,2,2,1
359.1233603,unclassified,12,29,4,2,2,1
375.1182749,unclassified,12,29,5,2,2,1
358.1475869,unclassified,12,29,5,2,3,0
391.1131896,unclassified,12,29,6,2,2,1
375.136033,unclassified,12,29,7,1,2,1
407.1081042,unclassified,12,29,7,2,2,1
391.1309476,unclassified,12,29,8,1,2,1
423.1030188,unclassified,12,29,8,2,2,1
439.0979334,unclassified,12,29,9,2,2,1
518.0884909,unclassified,12,30,13,2,3,1
534.0834055,unclassified,12,30,14,2,3,1
306.9731699,condHC-like,12,4,10,0,0,0
334.9793179,condHC-like,12,4,10,0,2,0
322.9680845,condHC-like,12,4,11,0,0,0
350.9742325,condHC-like,12,4,11,0,2,0
226.9985968,condHC-like,12,4,5,0,0,0
255.0047448,condHC-like,12,4,5,0,2,0
242.9935114,condHC-like,12,4,6,0,0,0
270.9996594,condHC-like,12,4,6,0,2,0
258.988426,condHC-like,12,4,7,0,0,0
286.994574,condHC-like,12,4,7,0,2,0
290.9604972,condHC-like,12,4,7,1,0,0
274.9833406,condHC-like,12,4,8,0,0,0
302.9894886,condHC-like,12,4,8,0,2,0
334.9615598,condHC-like,12,4,8,1,2,0
290.9782553,condHC-like,12,4,9,0,0,0
318.9844033,condHC-like,12,4,9,0,2,0
223.0066733,condHC-like,12,5,1,0,2,1
321.9840689,condHC-like,12,5,10,0,1,0
353.9561401,condHC-like,12,5,10,1,1,0
349.9902169,condHC-like,12,5,10,0,3,0
338.9547569,condHC-like,12,5,10,0,0,1
337.9789835,condHC-like,12,5,11,0,1,0
365.9851315,condHC-like,12,5,11,0,3,0
353.9738981,unclassified,12,5,12,0,1,0
381.9800462,unclassified,12,5,12,0,3,0
239.001588,condHC-like,12,5,2,0,2,1
285.9750423,condHC-like,12,5,2,2,3,0
238.0258146,condHC-like,12,5,3,0,3,0
254.0207292,condHC-like,12,5,4,0,3,0
317.9648715,condHC-like,12,5,4,2,3,0
242.0094958,condHC-like,12,5,5,0,1,0
273.981567,condHC-like,12,5,5,1,1,0
270.0156438,condHC-like,12,5,5,0,3,0
258.0044104,condHC-like,12,5,6,0,1,0
289.9764816,condHC-like,12,5,6,1,1,0
286.0105584,condHC-like,12,5,6,0,3,0
273.9993251,condHC-like,12,5,7,0,1,0
305.9713962,condHC-like,12,5,7,1,1,0
302.0054731,condHC-like,12,5,7,0,3,0
333.9775442,condHC-like,12,5,7,1,3,0
289.9942397,condHC-like,12,5,8,0,1,0
321.9663108,condHC-like,12,5,8,1,1,0
318.0003877,condHC-like,12,5,8,0,3,0
349.9724589,condHC-like,12,5,8,1,3,0
306.9649277,condHC-like,12,5,8,0,0,1
305.9891543,condHC-like,12,5,9,0,1,0
337.9612255,condHC-like,12,5,9,1,1,0
333.9953023,condHC-like,12,5,9,0,3,0
322.9598423,condHC-like,12,5,9,0,0,1
308.9888199,condHC-like,12,6,10,0,0,0
336.9949679,condHC-like,12,6,10,0,2,0
368.9670391,condHC-like,12,6,10,1,2,0
340.9608911,condHC-like,12,6,10,1,0,0
324.9837346,condHC-like,12,6,11,0,0,0
352.9898826,condHC-like,12,6,11,0,2,0
356.9558057,condHC-like,12,6,11,1,0,0
340.9786492,unclassified,12,6,12,0,0,0
368.9847972,unclassified,12,6,12,0,2,0
404.9405496,unclassified,12,6,14,1,0,0
213.0193322,condHC-like,12,6,4,0,0,0
241.0254802,condHC-like,12,6,4,0,2,0
244.9914034,condHC-like,12,6,4,1,0,0
229.0142468,condHC-like,12,6,5,0,0,0
257.0203948,condHC-like,12,6,5,0,2,0
288.992466,condHC-like,12,6,5,1,2,0
245.0091615,condHC-like,12,6,6,0,0,0
273.0153095,condHC-like,12,6,6,0,2,0
304.9873806,condHC-like,12,6,6,1,2,0
276.9812326,condHC-like,12,6,6,1,0,0
261.0040761,condHC-like,12,6,7,0,0,0
289.0102241,condHC-like,12,6,7,0,2,0
320.9822953,condHC-like,12,6,7,1,2,0
292.9761473,condHC-like,12,6,7,1,0,0
276.9989907,condHC-like,12,6,8,0,0,0
305.0051387,condHC-like,12,6,8,0,2,0
336.9772099,condHC-like,12,6,8,1,2,0
368.9492811,condHC-like,12,6,8,2,2,0
308.9710619,condHC-like,12,6,8,1,0,0
292.9939053,condHC-like,12,6,9,0,0,0
321.0000533,condHC-like,12,6,9,0,2,0
352.9721245,condHC-like,12,6,9,1,2,0
324.9659765,condHC-like,12,6,9,1,0,0
225.0223234,condHC-like,12,7,1,0,2,1
323.999719,condHC-like,12,7,10,0,1,0
355.9717901,condHC-like,12,7,10,1,1,0
368.976555,condHC-like,12,7,10,0,2,1
352.005867,condHC-like,12,7,10,0,3,0
340.970407,condHC-like,12,7,10,0,0,1
339.9946336,condHC-like,12,7,11,0,1,0
371.9667048,condHC-like,12,7,11,1,1,0
368.0007816,condHC-like,12,7,11,0,3,0
355.9895482,unclassified,12,7,12,0,1,0
383.9956962,unclassified,12,7,12,0,3,0
241.017238,condHC-like,12,7,2,0,2,1
212.0353166,condHC-like,12,7,3,0,1,0
240.0414646,condHC-like,12,7,3,0,3,0
